tanggal,pasar,komoditas,harga
2026-08-16,Pasar Baleendah,SAWI PUTIH,7000.0
2026-08-16,Pasar Baleendah,SAYURAN BUNCIS,24000.0
2026-08-16,Pasar Baleendah,SAYURAN KENTANG LOKAL,15000.0
2026-08-16,Pasar Baleendah,SAYURAN KOL/KUBIS,7000.0
2026-08-16,Pasar Baleendah,SAYURAN TOMAT,8000.0
2026-08-16,Pasar Baleendah,SAYURAN WORTEL,16000.0
2026-08-16,Pasar Baleendah,SKM BENDERA,12500.0
2026-08-16,Pasar Baleendah,SKM CAP ENAK,10000.0
2026-08-16,Pasar Baleendah,SKM INDOMILK,11500.0
2026-08-16,Pasar Baleendah,SUSU BALITA (SGM),41600.0
2026-08-16,Pasar Baleendah,SUSU BUBUK DANCOW VANILA,50100.0
2026-08-16,Pasar Baleendah,TAHU,12000.0
2026-08-16,Pasar Baleendah,TELUR AYAM BROILER,25000.0
2026-08-16,Pasar Baleendah,TELUR AYAM KAMPUNG,3000.0
2026-08-16,Pasar Baleendah,TEMPE,12000.0
2026-08-16,Pasar Baleendah,TERIGU CAKRA KEMBAR,11500.0
2026-08-16,Pasar Baleendah,TERIGU CURAH,10000.0
2026-08-16,Pasar Baleendah,TERIGU KUNCI BIRU,11000.0
2026-08-16,Pasar Baleendah,TERIGU SEGITIGA BIRU,11000.0
2026-08-16,Pasar Baleendah,TERI KERITING,80000.0
2026-08-16,Pasar Baleendah,TERI MEDAN,140000.0
2026-08-16,Pasar Baleendah,TIMUN,12000.0
2026-08-16,Pasar Baleendah,TOMAT HIJAU,8000.0
2026-08-16,Pasar Baleendah,UBI JALAR PUTIH,8000.0
2026-08-16,Pasar Baleendah,UDANG,70000.0
2026-08-16,Pasar Stasiun Majalaya,BAWANG BOMBAY,38000.0
2026-08-16,Pasar Stasiun Majalaya,BAWANG DAUN,14000.0
2026-08-16,Pasar Stasiun Majalaya,BAWANG MERAH,36000.0
2026-08-16,Pasar Stasiun Majalaya,BAWANG MERAH BATU,32000.0
2026-08-16,Pasar Stasiun Majalaya,BAWANG PUTIH BIASA,36000.0
2026-08-16,Pasar Stasiun Majalaya,BAWANG PUTIH KATING,
2026-08-16,Pasar Stasiun Majalaya,BAWANG SUMENEP,50000.0
2026-08-16,Pasar Stasiun Majalaya,BAYAM,3000.0
2026-08-16,Pasar Stasiun Majalaya,BERAS IR. 64,
2026-08-16,Pasar Stasiun Majalaya,BERAS MEDIUM,15000.0
2026-08-16,Pasar Stasiun Majalaya,BERAS PREMIUM,16000.0
2026-08-16,Pasar Stasiun Majalaya,CABE HIJAU BIASA,24000.0
2026-08-16,Pasar Stasiun Majalaya,CABE MERAH KERITING,40000.0
2026-08-16,Pasar Stasiun Majalaya,CABE MERAH TANJUNG,95000.0
2026-08-16,Pasar Stasiun Majalaya,CABE MERAH TW,
2026-08-16,Pasar Stasiun Majalaya,CABE RAWIT HIJAU,50000.0
2026-08-16,Pasar Stasiun Majalaya,CABE RAWIT MERAH,45000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING AYAM BROILER,44000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING AYAM KAMPUNG,80000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI IMPOR BEKU,130000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI LOKAL HAS DALAM,150000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI LOKAL HAS LUAR,140000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI LOKAL PAHA BELAKANG,140000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI LOKAL PAHA DEPAN,140000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI LOKAL SANDUNG LAMUR,135000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI LOKAL TETELAN,70000.0
2026-08-16,Pasar Stasiun Majalaya,DAGING SAPI MURNI,155000.0
2026-08-16,Pasar Stasiun Majalaya,GARAM BATA,18000.0
2026-08-16,Pasar Stasiun Majalaya,GARAM HALUS YODIUM,2500.0
2026-08-16,Pasar Stasiun Majalaya,GAS LPG 3 Kg,22000.0
2026-08-16,Pasar Stasiun Majalaya,GULA MERAH,24000.0
2026-08-16,Pasar Stasiun Majalaya,GULA PASIR GULA KU,
2026-08-16,Pasar Stasiun Majalaya,GULA PASIR LOKAL,19000.0
2026-08-16,Pasar Stasiun Majalaya,IKAN BANDENG,40000.0
2026-08-16,Pasar Stasiun Majalaya,Ikan Bawal Air Tawar,34000.0
2026-08-16,Pasar Stasiun Majalaya,Ikan Gurame,55000.0
2026-08-16,Pasar Stasiun Majalaya,IKAN KEMBUNG,50000.0
2026-08-16,Pasar Stasiun Majalaya,Ikan Lele,30000.0
2026-08-16,Pasar Stasiun Majalaya,IKAN MAS,32000.0
2026-08-16,Pasar Stasiun Majalaya,Ikan Nila,36000.0
2026-08-16,Pasar Stasiun Majalaya,Ikan Patin,32000.0
2026-08-16,Pasar Stasiun Majalaya,IKAN TONGKOL,40000.0
2026-08-16,Pasar Stasiun Majalaya,JAGUNG MANIS,10000.0
2026-08-16,Pasar Stasiun Majalaya,JAGUNG PIPILAN,
2026-08-16,Pasar Stasiun Majalaya,JERUK,30000.0
2026-08-16,Pasar Stasiun Majalaya,KACANG HIJAU,38000.0
2026-08-16,Pasar Stasiun Majalaya,KACANG KEDELAI IMPOR,16000.0
2026-08-16,Pasar Stasiun Majalaya,KACANG KEDELAI LOKAL,14000.0
2026-08-16,Pasar Stasiun Majalaya,KACANG PANJANG,16000.0
2026-08-16,Pasar Stasiun Majalaya,KACANG TANAH KUPAS,40000.0
2026-08-16,Pasar Stasiun Majalaya,KANGKUNG,3000.0
2026-08-16,Pasar Stasiun Majalaya,KENTANG DIENG,20000.0
2026-08-16,Pasar Stasiun Majalaya,KETELA POHON,6000.0
2026-08-16,Pasar Stasiun Majalaya,MELON,20000.0
2026-08-16,Pasar Stasiun Majalaya,MIE INSTAN INDOMIE,3000.0
2026-08-16,Pasar Stasiun Majalaya,MINYAK BIMOLI,24000.0
2026-08-16,Pasar Stasiun Majalaya,MINYAK CURAH,22000.0
2026-08-16,Pasar Stasiun Majalaya,MINYAKITA,21000.0
2026-08-16,Pasar Stasiun Majalaya,MINYAK SANIA,20588888888886.0
2026-08-16,Pasar Stasiun Majalaya,PAKCOY,10000.0
2026-08-16,Pasar Stasiun Majalaya,PEPAYA,15000.0
2026-08-16,Pasar Stasiun Majalaya,PISANG,8000.0
2026-08-16,Pasar Stasiun Majalaya,SAWI PUTIH,8000.0
2026-08-16,Pasar Stasiun Majalaya,SAYURAN BUNCIS,24000.0
2026-08-16,Pasar Stasiun Majalaya,SAYURAN KENTANG LOKAL,15000.0
2026-08-16,Pasar Stasiun Majalaya,SAYURAN KOL/KUBIS,7000.0
2026-08-16,Pasar Stasiun Majalaya,SAYURAN TOMAT,8000.0
2026-08-16,Pasar Stasiun Majalaya,SAYURAN WORTEL,18000.0
2026-08-16,Pasar Stasiun Majalaya,SKM BENDERA,13000.0
2026-08-16,Pasar Stasiun Majalaya,SKM CAP ENAK,11500.0
2026-08-16,Pasar Stasiun Majalaya,SKM INDOMILK,12500.0
2026-08-16,Pasar Stasiun Majalaya,SUSU BALITA (SGM),
2026-08-16,Pasar Stasiun Majalaya,SUSU BUBUK DANCOW VANILA,
2026-08-16,Pasar Stasiun Majalaya,TAHU,12000.0
2026-08-16,Pasar Stasiun Majalaya,TELUR AYAM BROILER,26000.0
2026-08-16,Pasar Stasiun Majalaya,TELUR AYAM KAMPUNG,4000.0
2026-08-16,Pasar Stasiun Majalaya,TEMPE,14000.0
2026-08-16,Pasar Stasiun Majalaya,TERIGU CAKRA KEMBAR,14000.0
2026-08-16,Pasar Stasiun Majalaya,TERIGU CURAH,10000.0
2026-08-16,Pasar Stasiun Majalaya,TERIGU KUNCI BIRU,12000.0
2026-08-16,Pasar Stasiun Majalaya,TERIGU SEGITIGA BIRU,13000.0
2026-08-16,Pasar Stasiun Majalaya,TERI KERITING,100000.0
2026-08-16,Pasar Stasiun Majalaya,TERI MEDAN,160000.0
2026-08-16,Pasar Stasiun Majalaya,TIMUN,15000.0
2026-08-16,Pasar Stasiun Majalaya,TOMAT HIJAU,7000.0
2026-08-16,Pasar Stasiun Majalaya,UBI JALAR PUTIH,8000.0
2026-08-16,Pasar Stasiun Majalaya,UDANG,100000.0
2026-08-16,Pasar Baru Majalaya,BAWANG BOMBAY,38000.0
2026-08-16,Pasar Baru Majalaya,BAWANG DAUN,14000.0
2026-08-16,Pasar Baru Majalaya,BAWANG MERAH,36000.0
2026-08-16,Pasar Baru Majalaya,BAWANG MERAH BATU,28000.0
2026-08-16,Pasar Baru Majalaya,BAWANG PUTIH BIASA,32000.0
2026-08-16,Pasar Baru Majalaya,BAWANG PUTIH KATING,
2026-08-16,Pasar Baru Majalaya,BAWANG SUMENEP,48000.0
2026-08-16,Pasar Baru Majalaya,BAYAM,3000.0
2026-08-16,Pasar Baru Majalaya,BERAS IR. 64,15000.0
2026-08-16,Pasar Baru Majalaya,BERAS MEDIUM,14500.0
2026-08-16,Pasar Baru Majalaya,BERAS PREMIUM,16000.0
2026-08-16,Pasar Baru Majalaya,CABE HIJAU BIASA,34000.0
2026-08-16,Pasar Baru Majalaya,CABE MERAH KERITING,45000.0
2026-08-16,Pasar Baru Majalaya,CABE MERAH TANJUNG,100000.0
2026-08-16,Pasar Baru Majalaya,CABE MERAH TW,
2026-08-16,Pasar Baru Majalaya,CABE RAWIT HIJAU,50000.0
2026-08-16,Pasar Baru Majalaya,CABE RAWIT MERAH,48000.0
2026-08-16,Pasar Baru Majalaya,DAGING AYAM BROILER,43000.0
2026-08-16,Pasar Baru Majalaya,DAGING AYAM KAMPUNG,
2026-08-16,Pasar Baru Majalaya,DAGING SAPI IMPOR BEKU,130000.0
2026-08-16,Pasar Baru Majalaya,DAGING SAPI LOKAL HAS DALAM,14000.0
2026-08-16,Pasar Baru Majalaya,DAGING SAPI LOKAL HAS LUAR,130000.0
2026-08-16,Pasar Baru Majalaya,DAGING SAPI LOKAL PAHA BELAKANG,130000.0
2026-08-16,Pasar Baru Majalaya,DAGING SAPI LOKAL PAHA DEPAN,
2026-08-16,Pasar Baru Majalaya,DAGING SAPI LOKAL SANDUNG LAMUR,
2026-08-16,Pasar Baru Majalaya,DAGING SAPI LOKAL TETELAN,
2026-08-16,Pasar Baru Majalaya,DAGING SAPI MURNI,
2026-08-16,Pasar Baru Majalaya,GARAM BATA,
2026-08-16,Pasar Baru Majalaya,GARAM HALUS YODIUM,
2026-08-16,Pasar Baru Majalaya,GAS LPG 3 Kg,
2026-08-16,Pasar Baru Majalaya,GULA MERAH,
2026-08-16,Pasar Baru Majalaya,GULA PASIR GULA KU,
2026-08-16,Pasar Baru Majalaya,GULA PASIR LOKAL,
2026-08-16,Pasar Baru Majalaya,IKAN BANDENG,
2026-08-16,Pasar Baru Majalaya,Ikan Bawal Air Tawar,
2026-08-16,Pasar Baru Majalaya,Ikan Gurame,
2026-08-16,Pasar Baru Majalaya,IKAN KEMBUNG,
2026-08-16,Pasar Baru Majalaya,Ikan Lele,
2026-08-16,Pasar Baru Majalaya,IKAN MAS,
2026-08-16,Pasar Baru Majalaya,Ikan Nila,
2026-08-16,Pasar Baru Majalaya,Ikan Patin,
2026-08-16,Pasar Baru Majalaya,IKAN TONGKOL,
2026-08-16,Pasar Baru Majalaya,JAGUNG MANIS,
2026-08-16,Pasar Baru Majalaya,JAGUNG PIPILAN,
2026-08-16,Pasar Baru Majalaya,JERUK,
2026-08-16,Pasar Baru Majalaya,KACANG HIJAU,
2026-08-16,Pasar Baru Majalaya,KACANG KEDELAI IMPOR,
2026-08-16,Pasar Baru Majalaya,KACANG KEDELAI LOKAL,
2026-08-16,Pasar Baru Majalaya,KACANG PANJANG,
2026-08-16,Pasar Baru Majalaya,KACANG TANAH KUPAS,
2026-08-16,Pasar Baru Majalaya,KANGKUNG,
2026-08-16,Pasar Baru Majalaya,KENTANG DIENG,
2026-08-16,Pasar Baru Majalaya,KETELA POHON,
2026-08-16,Pasar Baru Majalaya,MELON,
2026-08-16,Pasar Baru Majalaya,MIE INSTAN INDOMIE,
2026-08-16,Pasar Baru Majalaya,MINYAK BIMOLI,
2026-08-16,Pasar Baru Majalaya,MINYAK CURAH,
2026-08-16,Pasar Baru Majalaya,MINYAKITA,
2026-08-16,Pasar Baru Majalaya,MINYAK SANIA,
2026-08-16,Pasar Baru Majalaya,PAKCOY,
2026-08-16,Pasar Baru Majalaya,PEPAYA,
2026-08-16,Pasar Baru Majalaya,PISANG,
2026-08-16,Pasar Baru Majalaya,SAWI PUTIH,
2026-08-16,Pasar Baru Majalaya,SAYURAN BUNCIS,
2026-08-16,Pasar Baru Majalaya,SAYURAN KENTANG LOKAL,
2026-08-16,Pasar Baru Majalaya,SAYURAN KOL/KUBIS,
2026-08-16,Pasar Baru Majalaya,SAYURAN TOMAT,
2026-08-16,Pasar Baru Majalaya,SAYURAN WORTEL,
2026-08-16,Pasar Baru Majalaya,SKM BENDERA,
2026-08-16,Pasar Baru Majalaya,SKM CAP ENAK,
2026-08-16,Pasar Baru Majalaya,SKM INDOMILK,
2026-08-16,Pasar Baru Majalaya,SUSU BALITA (SGM),
2026-08-16,Pasar Baru Majalaya,SUSU BUBUK DANCOW VANILA,
2026-08-16,Pasar Baru Majalaya,TAHU,
2026-08-16,Pasar Baru Majalaya,TELUR AYAM BROILER,
2026-08-16,Pasar Baru Majalaya,TELUR AYAM KAMPUNG,
2026-08-16,Pasar Baru Majalaya,TEMPE,
2026-08-16,Pasar Baru Majalaya,TERIGU CAKRA KEMBAR,
2026-08-16,Pasar Baru Majalaya,TERIGU CURAH,
2026-08-16,Pasar Baru Majalaya,TERIGU KUNCI BIRU,
2026-08-16,Pasar Baru Majalaya,TERIGU SEGITIGA BIRU,
2026-08-16,Pasar Baru Majalaya,TERI KERITING,
2026-08-16,Pasar Baru Majalaya,TERI MEDAN,
2026-08-16,Pasar Baru Majalaya,TIMUN,
2026-08-16,Pasar Baru Majalaya,TOMAT HIJAU,
2026-08-16,Pasar Baru Majalaya,UBI JALAR PUTIH,
2026-08-16,Pasar Baru Majalaya,UDANG,
2026-08-16,Pasar Sehat Cicalengka,BAWANG BOMBAY,
2026-08-16,Pasar Sehat Cicalengka,BAWANG DAUN,
2026-08-16,Pasar Sehat Cicalengka,BAWANG MERAH,
2026-08-16,Pasar Sehat Cicalengka,BAWANG MERAH BATU,
2026-08-16,Pasar Sehat Cicalengka,BAWANG PUTIH BIASA,
2026-08-16,Pasar Sehat Cicalengka,BAWANG PUTIH KATING,
2026-08-16,Pasar Sehat Cicalengka,BAWANG SUMENEP,
2026-08-16,Pasar Sehat Cicalengka,BAYAM,
2026-08-16,Pasar Sehat Cicalengka,BERAS IR. 64,
2026-08-16,Pasar Sehat Cicalengka,BERAS MEDIUM,
2026-08-16,Pasar Sehat Cicalengka,BERAS PREMIUM,
2026-08-16,Pasar Sehat Cicalengka,CABE HIJAU BIASA,
2026-08-16,Pasar Sehat Cicalengka,CABE MERAH KERITING,
2026-08-16,Pasar Sehat Cicalengka,CABE MERAH TANJUNG,
2026-08-16,Pasar Sehat Cicalengka,CABE MERAH TW,
2026-08-16,Pasar Sehat Cicalengka,CABE RAWIT HIJAU,
2026-08-16,Pasar Sehat Cicalengka,CABE RAWIT MERAH,
2026-08-16,Pasar Sehat Cicalengka,DAGING AYAM BROILER,
2026-08-16,Pasar Sehat Cicalengka,DAGING AYAM KAMPUNG,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI IMPOR BEKU,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI LOKAL HAS DALAM,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI LOKAL HAS LUAR,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI LOKAL PAHA BELAKANG,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI LOKAL PAHA DEPAN,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI LOKAL SANDUNG LAMUR,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI LOKAL TETELAN,
2026-08-16,Pasar Sehat Cicalengka,DAGING SAPI MURNI,
2026-08-16,Pasar Sehat Cicalengka,GARAM BATA,
2026-08-16,Pasar Sehat Cicalengka,GARAM HALUS YODIUM,
2026-08-16,Pasar Sehat Cicalengka,GAS LPG 3 Kg,
2026-08-16,Pasar Sehat Cicalengka,GULA MERAH,
2026-08-16,Pasar Sehat Cicalengka,GULA PASIR GULA KU,
2026-08-16,Pasar Sehat Cicalengka,GULA PASIR LOKAL,
2026-08-16,Pasar Sehat Cicalengka,IKAN BANDENG,
2026-08-16,Pasar Sehat Cicalengka,Ikan Bawal Air Tawar,
2026-08-16,Pasar Sehat Cicalengka,Ikan Gurame,
2026-08-16,Pasar Sehat Cicalengka,IKAN KEMBUNG,
2026-08-16,Pasar Sehat Cicalengka,Ikan Lele,
2026-08-16,Pasar Sehat Cicalengka,IKAN MAS,
2026-08-16,Pasar Sehat Cicalengka,Ikan Nila,
2026-08-16,Pasar Sehat Cicalengka,Ikan Patin,
2026-08-16,Pasar Sehat Cicalengka,IKAN TONGKOL,
2026-08-16,Pasar Sehat Cicalengka,JAGUNG MANIS,
2026-08-16,Pasar Sehat Cicalengka,JAGUNG PIPILAN,
2026-08-16,Pasar Sehat Cicalengka,JERUK,
2026-08-16,Pasar Sehat Cicalengka,KACANG HIJAU,
2026-08-16,Pasar Sehat Cicalengka,KACANG KEDELAI IMPOR,
2026-08-16,Pasar Sehat Cicalengka,KACANG KEDELAI LOKAL,
2026-08-16,Pasar Sehat Cicalengka,KACANG PANJANG,
2026-08-16,Pasar Sehat Cicalengka,KACANG TANAH KUPAS,
2026-08-16,Pasar Sehat Cicalengka,KANGKUNG,
2026-08-16,Pasar Sehat Cicalengka,KENTANG DIENG,
2026-08-16,Pasar Sehat Cicalengka,KETELA POHON,
2026-08-16,Pasar Sehat Cicalengka,MELON,
2026-08-16,Pasar Sehat Cicalengka,MIE INSTAN INDOMIE,
2026-08-16,Pasar Sehat Cicalengka,MINYAK BIMOLI,
2026-08-16,Pasar Sehat Cicalengka,MINYAK CURAH,
2026-08-16,Pasar Sehat Cicalengka,MINYAKITA,
2026-08-16,Pasar Sehat Cicalengka,MINYAK SANIA,
2026-08-16,Pasar Sehat Cicalengka,PAKCOY,
2026-08-16,Pasar Sehat Cicalengka,PEPAYA,
2026-08-16,Pasar Sehat Cicalengka,PISANG,
2026-08-16,Pasar Sehat Cicalengka,SAWI PUTIH,
2026-08-16,Pasar Sehat Cicalengka,SAYURAN BUNCIS,
2026-08-16,Pasar Sehat Cicalengka,SAYURAN KENTANG LOKAL,
2026-08-16,Pasar Sehat Cicalengka,SAYURAN KOL/KUBIS,
2026-08-16,Pasar Sehat Cicalengka,SAYURAN TOMAT,
2026-08-16,Pasar Sehat Cicalengka,SAYURAN WORTEL,
2026-08-16,Pasar Sehat Cicalengka,SKM BENDERA,
2026-08-16,Pasar Sehat Cicalengka,SKM CAP ENAK,
2026-08-16,Pasar Sehat Cicalengka,SKM INDOMILK,
2026-08-16,Pasar Sehat Cicalengka,SUSU BALITA (SGM),
2026-08-16,Pasar Sehat Cicalengka,SUSU BUBUK DANCOW VANILA,
2026-08-16,Pasar Sehat Cicalengka,TAHU,
2026-08-16,Pasar Sehat Cicalengka,TELUR AYAM BROILER,
2026-08-16,Pasar Sehat Cicalengka,TELUR AYAM KAMPUNG,
2026-08-16,Pasar Sehat Cicalengka,TEMPE,
2026-08-16,Pasar Sehat Cicalengka,TERIGU CAKRA KEMBAR,
2026-08-16,Pasar Sehat Cicalengka,TERIGU CURAH,
2026-08-16,Pasar Sehat Cicalengka,TERIGU KUNCI BIRU,
2026-08-16,Pasar Sehat Cicalengka,TERIGU SEGITIGA BIRU,
2026-08-16,Pasar Sehat Cicalengka,TERI KERITING,
2026-08-16,Pasar Sehat Cicalengka,TERI MEDAN,
2026-08-16,Pasar Sehat Cicalengka,TIMUN,
2026-08-16,Pasar Sehat Cicalengka,TOMAT HIJAU,
2026-08-16,Pasar Sehat Cicalengka,UBI JALAR PUTIH,
2026-08-16,Pasar Sehat Cicalengka,UDANG,
2026-08-16,Pasar Cileunyi,BAWANG BOMBAY,
2026-08-16,Pasar Cileunyi,BAWANG DAUN,
2026-08-16,Pasar Cileunyi,BAWANG MERAH,
2026-08-16,Pasar Cileunyi,BAWANG MERAH BATU,
2026-08-16,Pasar Cileunyi,BAWANG PUTIH BIASA,
2026-08-16,Pasar Cileunyi,BAWANG PUTIH KATING,
2026-08-16,Pasar Cileunyi,BAWANG SUMENEP,
2026-08-16,Pasar Cileunyi,BAYAM,
2026-08-16,Pasar Cileunyi,BERAS IR. 64,
2026-08-16,Pasar Cileunyi,BERAS MEDIUM,
2026-08-16,Pasar Cileunyi,BERAS PREMIUM,
2026-08-16,Pasar Cileunyi,CABE HIJAU BIASA,
2026-08-16,Pasar Cileunyi,CABE MERAH KERITING,
2026-08-16,Pasar Cileunyi,CABE MERAH TANJUNG,
2026-08-16,Pasar Cileunyi,CABE MERAH TW,
2026-08-16,Pasar Cileunyi,CABE RAWIT HIJAU,
2026-08-16,Pasar Cileunyi,CABE RAWIT MERAH,
2026-08-16,Pasar Cileunyi,DAGING AYAM BROILER,
2026-08-16,Pasar Cileunyi,DAGING AYAM KAMPUNG,
2026-08-16,Pasar Cileunyi,DAGING SAPI IMPOR BEKU,
2026-08-16,Pasar Cileunyi,DAGING SAPI LOKAL HAS DALAM,
2026-08-16,Pasar Cileunyi,DAGING SAPI LOKAL HAS LUAR,
2026-08-16,Pasar Cileunyi,DAGING SAPI LOKAL PAHA BELAKANG,
2026-08-16,Pasar Cileunyi,DAGING SAPI LOKAL PAHA DEPAN,
2026-08-16,Pasar Cileunyi,DAGING SAPI LOKAL SANDUNG LAMUR,
2026-08-16,Pasar Cileunyi,DAGING SAPI LOKAL TETELAN,
2026-08-16,Pasar Cileunyi,DAGING SAPI MURNI,
2026-08-16,Pasar Cileunyi,GARAM BATA,
2026-08-16,Pasar Cileunyi,GARAM HALUS YODIUM,
2026-08-16,Pasar Cileunyi,GAS LPG 3 Kg,
2026-08-16,Pasar Cileunyi,GULA MERAH,
2026-08-16,Pasar Cileunyi,GULA PASIR GULA KU,
2026-08-16,Pasar Cileunyi,GULA PASIR LOKAL,
2026-08-16,Pasar Cileunyi,IKAN BANDENG,
2026-08-16,Pasar Cileunyi,Ikan Bawal Air Tawar,
2026-08-16,Pasar Cileunyi,Ikan Gurame,
2026-08-16,Pasar Cileunyi,IKAN KEMBUNG,
2026-08-16,Pasar Cileunyi,Ikan Lele,
2026-08-16,Pasar Cileunyi,IKAN MAS,
2026-08-16,Pasar Cileunyi,Ikan Nila,
2026-08-16,Pasar Cileunyi,Ikan Patin,
2026-08-16,Pasar Cileunyi,IKAN TONGKOL,
2026-08-16,Pasar Cileunyi,JAGUNG MANIS,
2026-08-16,Pasar Cileunyi,JAGUNG PIPILAN,
2026-08-16,Pasar Cileunyi,JERUK,
2026-08-16,Pasar Cileunyi,KACANG HIJAU,
2026-08-16,Pasar Cileunyi,KACANG KEDELAI IMPOR,
2026-08-16,Pasar Cileunyi,KACANG KEDELAI LOKAL,
2026-08-16,Pasar Cileunyi,KACANG PANJANG,
2026-08-16,Pasar Cileunyi,KACANG TANAH KUPAS,
2026-08-16,Pasar Cileunyi,KANGKUNG,
2026-08-16,Pasar Cileunyi,KENTANG DIENG,
2026-08-16,Pasar Cileunyi,KETELA POHON,
2026-08-16,Pasar Cileunyi,MELON,
2026-08-16,Pasar Cileunyi,MIE INSTAN INDOMIE,
2026-08-16,Pasar Cileunyi,MINYAK BIMOLI,
2026-08-16,Pasar Cileunyi,MINYAK CURAH,
2026-08-16,Pasar Cileunyi,MINYAKITA,
2026-08-16,Pasar Cileunyi,MINYAK SANIA,
2026-08-16,Pasar Cileunyi,PAKCOY,
2026-08-16,Pasar Cileunyi,PEPAYA,
2026-08-16,Pasar Cileunyi,PISANG,
2026-08-16,Pasar Cileunyi,SAWI PUTIH,
2026-08-16,Pasar Cileunyi,SAYURAN BUNCIS,
2026-08-16,Pasar Cileunyi,SAYURAN KENTANG LOKAL,
2026-08-16,Pasar Cileunyi,SAYURAN KOL/KUBIS,
2026-08-16,Pasar Cileunyi,SAYURAN TOMAT,
2026-08-16,Pasar Cileunyi,SAYURAN WORTEL,
2026-08-16,Pasar Cileunyi,SKM BENDERA,
2026-08-16,Pasar Cileunyi,SKM CAP ENAK,
2026-08-16,Pasar Cileunyi,SKM INDOMILK,
2026-08-16,Pasar Cileunyi,SUSU BALITA (SGM),
2026-08-16,Pasar Cileunyi,SUSU BUBUK DANCOW VANILA,
2026-08-16,Pasar Cileunyi,TAHU,
2026-08-16,Pasar Cileunyi,TELUR AYAM BROILER,
2026-08-16,Pasar Cileunyi,TELUR AYAM KAMPUNG,
2026-08-16,Pasar Cileunyi,TEMPE,
2026-08-16,Pasar Cileunyi,TERIGU CAKRA KEMBAR,
2026-08-16,Pasar Cileunyi,TERIGU CURAH,
2026-08-16,Pasar Cileunyi,TERIGU KUNCI BIRU,
2026-08-16,Pasar Cileunyi,TERIGU SEGITIGA BIRU,
2026-08-16,Pasar Cileunyi,TERI KERITING,
2026-08-16,Pasar Cileunyi,TERI MEDAN,
2026-08-16,Pasar Cileunyi,TIMUN,
2026-08-16,Pasar Cileunyi,TOMAT HIJAU,
2026-08-16,Pasar Cileunyi,UBI JALAR PUTIH,
2026-08-16,Pasar Cileunyi,UDANG,
2026-08-16,Pasar Banjaran,BAWANG BOMBAY,32000.0
2026-08-16,Pasar Banjaran,BAWANG DAUN,14000.0
2026-08-16,Pasar Banjaran,BAWANG MERAH,32000.0
2026-08-16,Pasar Banjaran,BAWANG MERAH BATU,28000.0
2026-08-16,Pasar Banjaran,BAWANG PUTIH BIASA,35000.0
2026-08-16,Pasar Banjaran,BAWANG PUTIH KATING,
2026-08-16,Pasar Banjaran,BAWANG SUMENEP,40000.0
2026-08-16,Pasar Banjaran,BAYAM,2000.0
2026-08-16,Pasar Banjaran,BERAS IR. 64,15000.0
2026-08-16,Pasar Banjaran,BERAS MEDIUM,14500.0
2026-08-16,Pasar Banjaran,BERAS PREMIUM,15500.0
2026-08-16,Pasar Banjaran,CABE HIJAU BIASA,28000.0
2026-08-16,Pasar Banjaran,CABE MERAH KERITING,36000.0
2026-08-16,Pasar Banjaran,CABE MERAH TANJUNG,100000.0
2026-08-16,Pasar Banjaran,CABE MERAH TW,
2026-08-16,Pasar Banjaran,CABE RAWIT HIJAU,44000.0
2026-08-16,Pasar Banjaran,CABE RAWIT MERAH,40000.0
2026-08-16,Pasar Banjaran,DAGING AYAM BROILER,42000.0
2026-08-16,Pasar Banjaran,DAGING AYAM KAMPUNG,70000.0
2026-08-16,Pasar Banjaran,DAGING SAPI IMPOR BEKU,120000.0
2026-08-16,Pasar Banjaran,DAGING SAPI LOKAL HAS DALAM,155000.0
2026-08-16,Pasar Banjaran,DAGING SAPI LOKAL HAS LUAR,145000.0
2026-08-16,Pasar Banjaran,DAGING SAPI LOKAL PAHA BELAKANG,145000.0
2026-08-16,Pasar Banjaran,DAGING SAPI LOKAL PAHA DEPAN,143000.0
2026-08-16,Pasar Banjaran,DAGING SAPI LOKAL SANDUNG LAMUR,130000.0
2026-08-16,Pasar Banjaran,DAGING SAPI LOKAL TETELAN,65000.0
2026-08-16,Pasar Banjaran,DAGING SAPI MURNI,145000.0
2026-08-16,Pasar Banjaran,GARAM BATA,20000.0
2026-08-16,Pasar Banjaran,GARAM HALUS YODIUM,3000.0
2026-08-16,Pasar Banjaran,GAS LPG 3 Kg,23000.0
